Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Total Sales,Profit Margin
5795,CA-2017-140186,2017-09-29,2017-10-02,First Class,PG-18820,Patrick Gardner,Consumer,United States,Bakersfield,California,93309,West,OFF-BI-10003364,Office Supplies,Binders,Binding Machine Supplies,46.672,2,0.2,16.3352,93.344,0.17500000000000002
5796,CA-2014-124856,2014-09-29,2014-10-03,Second Class,LD-17005,Lisa DeCherney,Consumer,United States,New York City,New York,10011,East,OFF-ST-10002615,Office Supplies,Storage,"Dual Level, Single-Width Filing Carts",1395.54,9,0.0,362.8404,12559.86,0.028888888888888888
5797,CA-2014-124856,2014-09-29,2014-10-03,Second Class,LD-17005,Lisa DeCherney,Consumer,United States,New York City,New York,10011,East,FUR-FU-10000521,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",117.36,4,0.0,36.3816,469.44,0.0775
5798,CA-2014-124856,2014-09-29,2014-10-03,Second Class,LD-17005,Lisa DeCherney,Consumer,United States,New York City,New York,10011,East,OFF-LA-10000121,Office Supplies,Labels,Avery 48,18.9,3,0.0,8.694,56.699999999999996,0.15333333333333335
5799,CA-2014-124856,2014-09-29,2014-10-03,Second Class,LD-17005,Lisa DeCherney,Consumer,United States,New York City,New York,10011,East,OFF-PA-10001289,Office Supplies,Paper,White Computer Printout Paper by Universal,77.52,2,0.0,37.9848,155.04,0.24500000000000002
5800,CA-2014-166716,2014-08-20,2014-08-25,Second Class,CR-12730,Craig Reiter,Consumer,United States,Chicago,Illinois,60610,Central,FUR-CH-10004495,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",421.372,2,0.3,-6.0196,842.744,-0.007142857142857142
5801,CA-2014-123225,2014-07-11,2014-07-14,First Class,MN-17935,Michael Nguyen,Consumer,United States,El Paso,Texas,79907,Central,TEC-PH-10000895,Technology,Phones,Polycom VVX 310 VoIP phone,575.968,4,0.2,43.1976,2303.872,0.018750000000000003
5802,CA-2014-123225,2014-07-11,2014-07-14,First Class,MN-17935,Michael Nguyen,Consumer,United States,El Paso,Texas,79907,Central,OFF-PA-10000552,Office Supplies,Paper,Xerox 200,10.368,2,0.2,3.6288,20.736,0.175
5803,CA-2015-163440,2015-03-22,2015-03-24,First Class,RD-19900,Ruben Dartt,Consumer,United States,Thousand Oaks,California,91360,West,TEC-PH-10000376,Technology,Phones,Square Credit Card Reader,15.984,2,0.2,1.1988,31.968,0.037500000000000006
5804,US-2017-106796,2017-05-12,2017-05-19,Standard Class,JP-16135,Julie Prescott,Home Office,United States,Springfield,Ohio,45503,East,OFF-AR-10003504,Office Supplies,Art,Newell 347,10.272,3,0.2,1.1556,30.816000000000003,0.0375
5805,CA-2017-113873,2017-11-13,2017-11-19,Standard Class,KE-16420,Katrina Edelman,Corporate,United States,Dallas,Texas,75220,Central,OFF-ST-10000943,Office Supplies,Storage,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,61.792,4,0.2,6.1792,247.168,0.024999999999999998
5806,CA-2017-113873,2017-11-13,2017-11-19,Standard Class,KE-16420,Katrina Edelman,Corporate,United States,Dallas,Texas,75220,Central,FUR-BO-10003441,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",205.9992,3,0.32,-27.2646,617.9976,-0.04411764705882353
5807,CA-2016-149783,2016-09-04,2016-09-07,Second Class,DL-13315,Delfina Latchford,Consumer,United States,Knoxville,Tennessee,37918,South,OFF-PA-10002195,Office Supplies,Paper,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",12.192,3,0.2,4.1148,36.576,0.11249999999999999
5808,CA-2016-149783,2016-09-04,2016-09-07,Second Class,DL-13315,Delfina Latchford,Consumer,United States,Knoxville,Tennessee,37918,South,OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,87.168,2,0.2,8.7168,174.336,0.04999999999999999
5809,CA-2016-149783,2016-09-04,2016-09-07,Second Class,DL-13315,Delfina Latchford,Consumer,United States,Knoxville,Tennessee,37918,South,OFF-AR-10002987,Office Supplies,Art,Prismacolor Color Pencil Set,31.744,2,0.2,8.3328,63.488,0.13125
5810,CA-2016-125017,2016-02-06,2016-02-11,Standard Class,KB-16240,Karen Bern,Corporate,United States,Chattanooga,Tennessee,37421,South,FUR-FU-10000723,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",132.224,4,0.2,-18.1808,528.896,-0.034375
5811,US-2015-163279,2015-03-22,2015-03-26,Standard Class,JD-16150,Justin Deggeller,Corporate,United States,San Diego,California,92037,West,OFF-PA-10003127,Office Supplies,Paper,Easy-staple paper,105.52,4,0.0,48.5392,422.08,0.115
5812,US-2015-163279,2015-03-22,2015-03-26,Standard Class,JD-16150,Justin Deggeller,Corporate,United States,San Diego,California,92037,West,FUR-FU-10000747,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,91.96,2,0.0,15.6332,183.92,0.085
5813,US-2015-163279,2015-03-22,2015-03-26,Standard Class,JD-16150,Justin Deggeller,Corporate,United States,San Diego,California,92037,West,TEC-PH-10001795,Technology,Phones,ClearOne CHATAttach 160 - speaker phone,1487.976,3,0.2,185.997,4463.928,0.04166666666666667
5814,CA-2015-150196,2015-07-02,2015-07-03,First Class,SR-20740,Steven Roelle,Home Office,United States,New York City,New York,10024,East,OFF-PA-10003797,Office Supplies,Paper,Xerox 209,19.44,3,0.0,9.3312,58.32000000000001,0.16
5815,US-2015-106495,2015-06-15,2015-06-17,First Class,AC-10450,Amy Cox,Consumer,United States,Tampa,Florida,33614,South,TEC-AC-10002718,Technology,Accessories,Belkin Standard 104 key USB Keyboard,11.672,1,0.2,-0.7295,11.672,-0.0625
5816,CA-2014-124730,2014-11-26,2014-11-26,Same Day,LS-17245,Lynn Smith,Consumer,United States,Utica,New York,13501,East,TEC-PH-10002170,Technology,Phones,ClearSounds CSC500 Amplified Spirit Phone Corded phone,279.96,4,0.0,78.3888,1119.84,0.07
5817,CA-2014-124730,2014-11-26,2014-11-26,Same Day,LS-17245,Lynn Smith,Consumer,United States,Utica,New York,13501,East,OFF-BI-10001078,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",12.912,3,0.2,4.6806,38.736000000000004,0.12083333333333332
5818,CA-2014-124730,2014-11-26,2014-11-26,Same Day,LS-17245,Lynn Smith,Consumer,United States,Utica,New York,13501,East,OFF-BI-10001031,Office Supplies,Binders,Pressboard Data Binders by Wilson Jones,17.088,4,0.2,5.7672,68.352,0.08437499999999999
5819,CA-2014-124730,2014-11-26,2014-11-26,Same Day,LS-17245,Lynn Smith,Consumer,United States,Utica,New York,13501,East,OFF-LA-10001158,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",93.15,9,0.0,44.712,838.35,0.05333333333333334
5820,CA-2014-124730,2014-11-26,2014-11-26,Same Day,LS-17245,Lynn Smith,Consumer,United States,Utica,New York,13501,East,OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels,11.52,4,0.0,5.6448,46.08,0.12250000000000001
5821,CA-2017-117632,2017-05-12,2017-05-18,Standard Class,CS-12175,Charles Sheldon,Corporate,United States,San Francisco,California,94122,West,OFF-SU-10000157,Office Supplies,Supplies,Compact Automatic Electric Letter Opener,238.62,2,0.0,4.7724,477.24,0.01
5822,CA-2017-117632,2017-05-12,2017-05-18,Standard Class,CS-12175,Charles Sheldon,Corporate,United States,San Francisco,California,94122,West,OFF-AP-10004868,Office Supplies,Appliances,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,7.77,1,0.0,2.0979,7.77,0.27
5823,CA-2017-117632,2017-05-12,2017-05-18,Standard Class,CS-12175,Charles Sheldon,Corporate,United States,San Francisco,California,94122,West,FUR-TA-10001520,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",285.48,5,0.2,-10.7055,1427.4,-0.0075
5824,CA-2017-117632,2017-05-12,2017-05-18,Standard Class,CS-12175,Charles Sheldon,Corporate,United States,San Francisco,California,94122,West,OFF-BI-10001900,Office Supplies,Binders,"DXL Angle-View Binders with Locking Rings, Black",19.168,4,0.2,6.4692,76.672,0.084375
5825,CA-2014-115056,2014-05-02,2014-05-02,Same Day,AR-10510,Andrew Roberts,Consumer,United States,Columbus,Ohio,43229,East,OFF-AP-10003971,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,26.136,3,0.2,1.9602,78.408,0.024999999999999998
5826,CA-2017-161067,2017-09-03,2017-09-06,Second Class,KB-16405,Katrina Bavinger,Home Office,United States,New York City,New York,10035,East,OFF-PA-10000418,Office Supplies,Paper,Xerox 189,419.4,4,0.0,201.312,1677.6,0.12000000000000001
5827,CA-2017-161067,2017-09-03,2017-09-06,Second Class,KB-16405,Katrina Bavinger,Home Office,United States,New York City,New York,10035,East,FUR-CH-10004626,Furniture,Chairs,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,90.801,1,0.1,14.1246,90.801,0.15555555555555553
5828,CA-2017-161067,2017-09-03,2017-09-06,Second Class,KB-16405,Katrina Bavinger,Home Office,United States,New York City,New York,10035,East,FUR-CH-10004860,Furniture,Chairs,Global Low Back Tilter Chair,181.764,2,0.1,-8.0784,363.528,-0.022222222222222223
5829,CA-2017-161067,2017-09-03,2017-09-06,Second Class,KB-16405,Katrina Bavinger,Home Office,United States,New York City,New York,10035,East,OFF-AR-10003251,Office Supplies,Art,Prang Drawing Pencil Set,5.56,2,0.0,2.224,11.12,0.20000000000000004
5830,CA-2016-122063,2016-12-03,2016-12-07,Standard Class,MM-17920,Michael Moore,Consumer,United States,Richmond,Indiana,47374,Central,FUR-TA-10004575,Furniture,Tables,Hon 5100 Series Wood Tables,581.96,2,0.0,104.7528,1163.92,0.08999999999999998
5831,CA-2016-122063,2016-12-03,2016-12-07,Standard Class,MM-17920,Michael Moore,Consumer,United States,Richmond,Indiana,47374,Central,FUR-CH-10004754,Furniture,Chairs,"Global Stack Chair with Arms, Black",29.98,1,0.0,8.0946,29.98,0.26999999999999996
5832,CA-2015-111206,2015-07-18,2015-07-22,Standard Class,RF-19735,Roland Fjeld,Consumer,United States,San Diego,California,92105,West,TEC-AC-10003095,Technology,Accessories,Logitech G35 7.1-Channel Surround Sound Headset,519.96,4,0.0,176.7864,2079.84,0.08499999999999999
5833,CA-2016-142895,2016-07-21,2016-07-26,Standard Class,BP-11290,Beth Paige,Consumer,United States,Concord,North Carolina,28027,South,OFF-LA-10000262,Office Supplies,Labels,Avery 494,6.264,3,0.2,2.0358,18.792,0.10833333333333332
5834,CA-2016-142895,2016-07-21,2016-07-26,Standard Class,BP-11290,Beth Paige,Consumer,United States,Concord,North Carolina,28027,South,FUR-CH-10002961,Furniture,Chairs,"Leather Task Chair, Black",363.92,5,0.2,0.0,1819.6000000000001,0.0
5835,CA-2015-101868,2015-06-09,2015-06-16,Standard Class,MJ-17740,Max Jones,Consumer,United States,Miami,Florida,33178,South,OFF-BI-10003876,Office Supplies,Binders,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",64.2,5,0.7,-42.8,321.0,-0.13333333333333333
5836,CA-2015-101868,2015-06-09,2015-06-16,Standard Class,MJ-17740,Max Jones,Consumer,United States,Miami,Florida,33178,South,OFF-BI-10002133,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",38.52,3,0.7,-26.964,115.56,-0.2333333333333333
5837,CA-2015-101868,2015-06-09,2015-06-16,Standard Class,MJ-17740,Max Jones,Consumer,United States,Miami,Florida,33178,South,TEC-AC-10004396,Technology,Accessories,Logitech Keyboard K120,72.6,5,0.2,-8.1675,363.0,-0.022500000000000003
5838,CA-2017-133207,2017-11-27,2017-12-03,Standard Class,DO-13645,Doug O'Connell,Consumer,United States,Los Angeles,California,90036,West,TEC-PH-10004100,Technology,Phones,Griffin GC17055 Auxiliary Audio Cable,57.568,4,0.2,5.7568,230.272,0.025
5839,CA-2015-132948,2015-03-27,2015-04-03,Standard Class,MV-17485,Mark Van Huff,Consumer,United States,Seattle,Washington,98115,West,OFF-ST-10000636,Office Supplies,Storage,Rogers Profile Extra Capacity Storage Tub,83.7,5,0.0,3.348,418.5,0.008
5840,CA-2015-134992,2015-09-22,2015-09-26,Second Class,MG-17875,Michael Grace,Home Office,United States,Arlington,Virginia,22204,South,OFF-PA-10001972,Office Supplies,Paper,Xerox 214,32.4,5,0.0,15.552,162.0,0.096
5841,CA-2015-134992,2015-09-22,2015-09-26,Second Class,MG-17875,Michael Grace,Home Office,United States,Arlington,Virginia,22204,South,FUR-FU-10002554,Furniture,Furnishings,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",47.98,2,0.0,11.0354,95.96,0.115
5842,CA-2015-126725,2015-11-17,2015-11-21,Standard Class,BS-11665,Brian Stugart,Consumer,United States,San Diego,California,92105,West,TEC-PH-10003174,Technology,Phones,RCA ViSYS 25825 Wireless digital phone,415.968,4,0.2,51.996,1663.872,0.03125
5843,CA-2015-126725,2015-11-17,2015-11-21,Standard Class,BS-11665,Brian Stugart,Consumer,United States,San Diego,California,92105,West,OFF-ST-10001418,Office Supplies,Storage,Carina Media Storage Towers in Natural & Black,304.9,5,0.0,6.098,1524.5,0.004
5844,CA-2015-126725,2015-11-17,2015-11-21,Standard Class,BS-11665,Brian Stugart,Consumer,United States,San Diego,California,92105,West,FUR-FU-10002813,Furniture,Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",80.96,4,0.0,29.1456,323.84,0.09000000000000001
5845,CA-2015-126725,2015-11-17,2015-11-21,Standard Class,BS-11665,Brian Stugart,Consumer,United States,San Diego,California,92105,West,OFF-ST-10000129,Office Supplies,Storage,Fellowes Recycled Storage Drawers,777.21,7,0.0,54.4047,5440.47,0.009999999999999998
5846,CA-2015-126725,2015-11-17,2015-11-21,Standard Class,BS-11665,Brian Stugart,Consumer,United States,San Diego,California,92105,West,OFF-PA-10001639,Office Supplies,Paper,Xerox 203,32.4,5,0.0,15.552,162.0,0.096
5847,CA-2015-126725,2015-11-17,2015-11-21,Standard Class,BS-11665,Brian Stugart,Consumer,United States,San Diego,California,92105,West,FUR-CH-10001708,Furniture,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,225.568,2,0.2,2.8196,451.136,0.0062499999999999995
5848,CA-2015-126725,2015-11-17,2015-11-21,Standard Class,BS-11665,Brian Stugart,Consumer,United States,San Diego,California,92105,West,FUR-FU-10001591,Furniture,Furnishings,Advantus Panel Wall Certificate Holder - 8.5x11,36.6,3,0.0,15.372,109.80000000000001,0.13999999999999999
5849,CA-2015-121783,2015-11-10,2015-11-14,Standard Class,PO-19180,Philisse Overcash,Home Office,United States,Roseville,Minnesota,55113,Central,OFF-AP-10003849,Office Supplies,Appliances,Hoover Shoulder Vac Commercial Portable Vacuum,715.64,2,0.0,178.91,1431.28,0.125
5850,CA-2015-121783,2015-11-10,2015-11-14,Standard Class,PO-19180,Philisse Overcash,Home Office,United States,Roseville,Minnesota,55113,Central,OFF-ST-10000078,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,795.51,3,0.0,143.1918,2386.5299999999997,0.060000000000000005
5851,CA-2015-121783,2015-11-10,2015-11-14,Standard Class,PO-19180,Philisse Overcash,Home Office,United States,Roseville,Minnesota,55113,Central,TEC-CO-10001571,Technology,Copiers,Sharp 1540cs Digital Laser Copier,549.99,1,0.0,274.995,549.99,0.5
5852,CA-2015-121783,2015-11-10,2015-11-14,Standard Class,PO-19180,Philisse Overcash,Home Office,United States,Roseville,Minnesota,55113,Central,OFF-BI-10001658,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,74.76,3,0.0,34.3896,224.28000000000003,0.15333333333333332
5853,CA-2015-121783,2015-11-10,2015-11-14,Standard Class,PO-19180,Philisse Overcash,Home Office,United States,Roseville,Minnesota,55113,Central,FUR-FU-10004351,Furniture,Furnishings,Staple-based wall hangings,29.22,3,0.0,12.8568,87.66,0.14666666666666667
5854,US-2014-138835,2014-09-10,2014-09-14,Standard Class,DA-13450,Dianna Arnett,Home Office,United States,Virginia Beach,Virginia,23464,South,OFF-BI-10003314,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,9.64,2,0.0,4.7236,19.28,0.245
5855,CA-2015-112214,2015-08-05,2015-08-11,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Dallas,Texas,75220,Central,OFF-ST-10001505,Office Supplies,Storage,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",33.488,7,0.2,-1.2558,234.416,-0.005357142857142857
5856,CA-2015-112214,2015-08-05,2015-08-11,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Dallas,Texas,75220,Central,OFF-SU-10003567,Office Supplies,Supplies,Stiletto Hand Letter Openers,23.04,3,0.2,-4.896,69.12,-0.07083333333333333
5857,CA-2015-112214,2015-08-05,2015-08-11,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Dallas,Texas,75220,Central,OFF-BI-10002982,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,1.362,1,0.8,-2.1792,1.362,-1.5999999999999996
5858,CA-2015-112214,2015-08-05,2015-08-11,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Dallas,Texas,75220,Central,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",14.76,5,0.6,-11.439,73.8,-0.155
5859,US-2017-153255,2017-09-03,2017-09-07,Second Class,JK-15730,Joe Kamberova,Consumer,United States,Concord,California,94521,West,FUR-BO-10004218,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",239.666,2,0.15,14.098,479.332,0.029411764705882356
5860,CA-2015-108119,2015-11-01,2015-11-08,Standard Class,MS-17530,MaryBeth Skach,Consumer,United States,Conway,Arkansas,72032,South,FUR-TA-10002530,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",301.96,2,0.0,45.294,603.92,0.075
5861,CA-2015-157434,2015-04-29,2015-05-04,Second Class,JK-15640,Jim Kriz,Home Office,United States,Philadelphia,Pennsylvania,19120,East,OFF-PA-10001526,Office Supplies,Paper,Xerox 1949,7.968,2,0.2,2.8884,15.936,0.18125
5862,CA-2016-101525,2016-05-01,2016-05-04,Second Class,CM-12235,Chris McAfee,Consumer,United States,Little Rock,Arkansas,72209,South,OFF-PA-10001497,Office Supplies,Paper,Xerox 1914,109.92,2,0.0,53.8608,219.84,0.245
5863,CA-2016-101525,2016-05-01,2016-05-04,Second Class,CM-12235,Chris McAfee,Consumer,United States,Little Rock,Arkansas,72209,South,OFF-PA-10003936,Office Supplies,Paper,Xerox 1994,19.44,3,0.0,9.3312,58.32000000000001,0.16
5864,CA-2016-101525,2016-05-01,2016-05-04,Second Class,CM-12235,Chris McAfee,Consumer,United States,Little Rock,Arkansas,72209,South,OFF-AR-10000716,Office Supplies,Art,DIXON Ticonderoga Erasable Checking Pencils,11.16,2,0.0,4.3524,22.32,0.195
5865,US-2014-117968,2014-08-05,2014-08-07,Second Class,RS-19420,Ricardo Sperren,Corporate,United States,Meriden,Connecticut,6450,East,OFF-AP-10002765,Office Supplies,Appliances,Fellowes Advanced Computer Series Surge Protectors,79.47,3,0.0,22.2516,238.41,0.09333333333333334
5866,US-2014-117968,2014-08-05,2014-08-07,Second Class,RS-19420,Ricardo Sperren,Corporate,United States,Meriden,Connecticut,6450,East,OFF-AR-10004165,Office Supplies,Art,"Binney & Smith inkTank Erasable Pocket Highlighter, Chisel Tip, Yellow",4.56,2,0.0,2.0064,9.12,0.22000000000000003
5867,US-2014-117968,2014-08-05,2014-08-07,Second Class,RS-19420,Ricardo Sperren,Corporate,United States,Meriden,Connecticut,6450,East,FUR-CH-10002335,Furniture,Chairs,Hon GuestStacker Chair,1133.35,5,0.0,294.671,5666.75,0.052
5868,CA-2016-158211,2016-01-04,2016-01-08,Standard Class,BP-11185,Ben Peterman,Corporate,United States,Philadelphia,Pennsylvania,19143,East,OFF-AR-10004078,Office Supplies,Art,Newell 312,4.672,1,0.2,0.584,4.672,0.125
5869,CA-2016-158211,2016-01-04,2016-01-08,Standard Class,BP-11185,Ben Peterman,Corporate,United States,Philadelphia,Pennsylvania,19143,East,OFF-BI-10002026,Office Supplies,Binders,Avery Arch Ring Binders,104.58,6,0.7,-80.178,627.48,-0.12777777777777777
5870,CA-2016-152247,2016-11-07,2016-11-12,Standard Class,MA-17995,Michelle Arnett,Home Office,United States,Cheyenne,Wyoming,82001,West,FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,1603.136,4,0.2,100.196,6412.544,0.015625
5871,CA-2016-128223,2016-06-14,2016-06-14,Same Day,EB-13705,Ed Braxton,Corporate,United States,Anaheim,California,92804,West,FUR-TA-10001771,Furniture,Tables,"Bush Cubix Conference Tables, Fully Assembled",1293.488,7,0.2,80.843,9054.416000000001,0.008928571428571428
5872,CA-2016-154235,2016-09-24,2016-09-28,Standard Class,RD-19900,Ruben Dartt,Consumer,United States,Bloomington,Indiana,47401,Central,FUR-FU-10004006,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",127.95,3,0.0,21.7515,383.85,0.056666666666666664
5873,CA-2017-129910,2017-03-30,2017-04-03,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Columbus,Georgia,31907,South,OFF-ST-10003282,Office Supplies,Storage,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",59.76,1,0.0,16.7328,59.76,0.28
5874,CA-2017-133095,2017-06-04,2017-06-04,Same Day,EH-14005,Erica Hernandez,Home Office,United States,Jonesboro,Arkansas,72401,South,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,108.08,7,0.0,54.04,756.56,0.07142857142857144
5875,CA-2017-133095,2017-06-04,2017-06-04,Same Day,EH-14005,Erica Hernandez,Home Office,United States,Jonesboro,Arkansas,72401,South,OFF-BI-10004141,Office Supplies,Binders,Insertable Tab Indexes For Data Binders,9.54,3,0.0,4.3884,28.619999999999997,0.15333333333333335
5876,CA-2015-130554,2015-04-07,2015-04-09,First Class,FM-14290,Frank Merwin,Home Office,United States,Philadelphia,Pennsylvania,19140,East,OFF-AR-10001954,Office Supplies,Art,Newell 331,11.736,3,0.2,1.0269,35.208,0.029166666666666667
5877,CA-2014-152443,2014-05-21,2014-05-26,Standard Class,FG-14260,Frank Gastineau,Home Office,United States,Lawrence,Massachusetts,1841,East,OFF-BI-10001071,Office Supplies,Binders,GBC ProClick Punch Binding System,447.86,7,0.0,219.4514,3135.02,0.07
5878,CA-2014-152443,2014-05-21,2014-05-26,Standard Class,FG-14260,Frank Gastineau,Home Office,United States,Lawrence,Massachusetts,1841,East,OFF-PA-10003022,Office Supplies,Paper,Xerox 1992,17.94,3,0.0,8.7906,53.82000000000001,0.1633333333333333
5879,CA-2014-152443,2014-05-21,2014-05-26,Standard Class,FG-14260,Frank Gastineau,Home Office,United States,Lawrence,Massachusetts,1841,East,OFF-AP-10001293,Office Supplies,Appliances,Belkin 8 Outlet Surge Protector,245.88,6,0.0,68.8464,1475.28,0.04666666666666667
5880,CA-2016-133319,2016-09-05,2016-09-11,Standard Class,MV-17485,Mark Van Huff,Consumer,United States,New York City,New York,10011,East,OFF-PA-10001815,Office Supplies,Paper,Xerox 1885,192.16,4,0.0,92.2368,768.64,0.12000000000000001
5881,CA-2016-133935,2016-09-18,2016-09-22,Standard Class,JW-15220,Jane Waco,Corporate,United States,San Diego,California,92105,West,FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,801.568,2,0.2,50.098,1603.136,0.03125
5882,CA-2016-133935,2016-09-18,2016-09-22,Standard Class,JW-15220,Jane Waco,Corporate,United States,San Diego,California,92105,West,OFF-PA-10000100,Office Supplies,Paper,Xerox 1945,368.91,9,0.0,180.7659,3320.19,0.05444444444444444
5883,CA-2016-133935,2016-09-18,2016-09-22,Standard Class,JW-15220,Jane Waco,Corporate,United States,San Diego,California,92105,West,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",885.528,9,0.2,-99.6219,7969.752,-0.012499999999999999
5884,CA-2016-136301,2016-03-13,2016-03-15,Second Class,EH-13765,Edward Hooks,Corporate,United States,San Francisco,California,94109,West,FUR-FU-10004712,Furniture,Furnishings,"Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black",28.28,2,0.0,7.3528,56.56,0.13
5885,CA-2016-136301,2016-03-13,2016-03-15,Second Class,EH-13765,Edward Hooks,Corporate,United States,San Francisco,California,94109,West,OFF-SU-10000151,Office Supplies,Supplies,High Speed Automatic Electric Letter Opener,4912.59,3,0.0,196.5036,14737.77,0.013333333333333334
5886,US-2014-109456,2014-10-16,2014-10-17,Same Day,LS-17245,Lynn Smith,Consumer,United States,San Francisco,California,94110,West,OFF-BI-10000136,Office Supplies,Binders,Avery Non-Stick Heavy Duty View Round Locking Ring Binders,14.352,3,0.2,5.0232,43.056,0.11666666666666668
5887,US-2014-109456,2014-10-16,2014-10-17,Same Day,LS-17245,Lynn Smith,Consumer,United States,San Francisco,California,94110,West,TEC-AC-10003610,Technology,Accessories,Logitech Illuminated - Keyboard,179.97,3,0.0,86.3856,539.91,0.16
5888,CA-2017-151596,2017-10-08,2017-10-11,First Class,BP-11050,Barry Pond,Corporate,United States,Cranston,Rhode Island,2920,East,OFF-ST-10001837,Office Supplies,Storage,"SAFCO Mobile Desk Side File, Wire Frame",42.76,1,0.0,11.1176,42.76,0.26
5889,CA-2015-147879,2015-05-07,2015-05-12,Standard Class,CC-12220,Chris Cortes,Consumer,United States,Owensboro,Kentucky,42301,South,OFF-PA-10001952,Office Supplies,Paper,Xerox 1902,45.68,2,0.0,21.0128,91.36,0.22999999999999998
5890,CA-2016-166625,2016-04-14,2016-04-17,First Class,JM-15580,Jill Matthias,Consumer,United States,Baltimore,Maryland,21215,East,OFF-BI-10002414,Office Supplies,Binders,GBC ProClick Spines for 32-Hole Punch,25.06,2,0.0,11.7782,50.12,0.23500000000000001
5891,CA-2016-146157,2016-11-21,2016-11-26,Standard Class,RD-19720,Roger Demir,Consumer,United States,Chicago,Illinois,60610,Central,OFF-PA-10001790,Office Supplies,Paper,Xerox 1910,38.432,1,0.2,13.4512,38.432,0.35
5892,CA-2016-146157,2016-11-21,2016-11-26,Standard Class,RD-19720,Roger Demir,Consumer,United States,Chicago,Illinois,60610,Central,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",21.568,2,0.2,1.6176,43.136,0.0375
5893,CA-2016-146157,2016-11-21,2016-11-26,Standard Class,RD-19720,Roger Demir,Consumer,United States,Chicago,Illinois,60610,Central,TEC-AC-10003657,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,81.576,3,0.2,2.0394,244.72799999999998,0.008333333333333335
5894,CA-2017-159954,2017-09-10,2017-09-14,Standard Class,SS-20410,Shahid Shariari,Consumer,United States,Atlanta,Georgia,30318,South,OFF-BI-10004876,Office Supplies,Binders,Wilson Jones Suede Grain Vinyl Binders,2.78,1,0.0,1.3622,2.78,0.49000000000000005
